// General information: 
//  MT Manager version: 2025.2.0 
//  XDA version: 2025.2.0 build 250509001 rev 1746715332 built on 2025-05-09
// Device information: 
//  DeviceId: 10B41B15
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
36030		22.526022	3.150619	3.746511	0.810641	-0.067625	-0.581404	-0.016028
36031		22.366944	2.515954	3.340975	0.813310	-0.070837	-0.577250	-0.017061
36032		18.613530	2.396638	3.289493	0.817587	-0.075663	-0.570517	-0.018386
36033		13.761710	1.903133	2.926692	0.822241	-0.082688	-0.562733	-0.020330
36034		10.720319	0.749469	2.731453	0.826422	-0.091730	-0.555068	-0.022619
36035		8.041256	-0.734312	2.627243	0.830261	-0.102025	-0.547367	-0.025436
36036		5.120992	-2.111720	2.836251	0.833625	-0.112706	-0.539959	-0.028475
36037		2.068080	-3.593387	2.164362	0.836431	-0.122887	-0.533193	-0.031429
36038		-0.637074	-4.085157	1.973997	0.838390	-0.131094	-0.528048	-0.032885
36039		-1.353788	-3.025955	2.274143	0.839184	-0.137702	-0.525068	-0.033346
36040		0.793024	-2.228514	2.998785	0.838881	-0.144478	-0.523687	-0.034003
36041		3.224408	-3.557342	2.896254	0.838066	-0.153132	-0.522418	-0.035699
36042		4.445915	-6.305759	2.119405	0.837109	-0.162834	-0.520891	-0.037506
36043		6.035787	-7.595999	2.678510	0.836235	-0.169872	-0.520048	-0.037479
36044		10.401282	-6.079132	3.975366	0.835212	-0.173635	-0.520570	-0.035764
36045		16.129304	-4.396876	5.200023	0.834722	-0.175467	-0.520881	-0.033663
36046		20.829086	-3.788526	5.877822	0.835310	-0.176859	-0.519533	-0.032609
36047		22.524952	-3.864657	6.103874	0.837456	-0.178374	-0.515515	-0.033079
36048		19.097496	-4.224775	6.273444	0.840926	-0.180340	-0.509045	-0.034560
36049		13.977653	-5.512586	6.650617	0.844137	-0.183878	-0.502251	-0.036950
36050		11.686040	-7.628497	6.474561	0.846609	-0.188706	-0.496045	-0.039784
36051		9.685418	-10.324894	6.435055	0.848910	-0.193412	-0.490024	-0.042673
36052		6.624521	-12.708173	6.086487	0.851489	-0.196121	-0.484210	-0.045211
36053		3.184625	-13.029565	5.562415	0.854273	-0.195250	-0.479526	-0.046364
36054		0.967177	-10.868411	5.739154	0.856728	-0.191271	-0.476743	-0.046346
36055		0.601409	-8.522248	6.264180	0.858248	-0.186389	-0.475932	-0.046459
36056		2.092692	-8.071966	5.717587	0.858837	-0.182007	-0.476448	-0.047640
36057		4.373983	-8.823432	4.389728	0.859004	-0.177520	-0.477725	-0.048751
36058		6.401630	-8.848055	3.719665	0.859435	-0.170809	-0.479429	-0.048404
36059		8.575834	-6.409823	4.324621	0.860322	-0.160564	-0.481627	-0.045835
36060		11.891056	-3.697102	5.528840	0.861261	-0.148626	-0.484075	-0.042558
36061		15.147577	-2.045122	6.358924	0.862122	-0.137099	-0.486181	-0.039716
36062		17.568141	-0.738927	6.191234	0.862823	-0.127204	-0.487737	-0.038315
36063		18.505120	-0.008437	6.161772	0.863642	-0.119780	-0.488106	-0.039097
36064		16.067596	-2.380221	5.648973	0.864644	-0.115263	-0.487102	-0.042861
36065		11.006867	-5.715659	5.086907	0.865936	-0.111197	-0.485341	-0.047263
36066		8.161289	-7.769949	4.315024	0.867252	-0.105094	-0.483997	-0.050747
36067		4.961900	-7.508454	3.599082	0.868890	-0.095500	-0.482883	-0.052293
36068		1.031339	-5.435316	3.442243	0.870403	-0.083483	-0.482343	-0.052667
36069		-2.312385	-2.806608	3.959558	0.871393	-0.071078	-0.482530	-0.052790
36070		-3.841536	-2.773249	3.299660	0.871482	-0.059864	-0.483759	-0.053977
36071		-2.497569	-3.780167	2.185689	0.870765	-0.048789	-0.486158	-0.055119
36072		0.712544	-2.835094	3.084975	0.869639	-0.035249	-0.489217	-0.056140
36073		5.229237	-1.079860	2.445898	0.867881	-0.019918	-0.493128	-0.056674
36074		9.419254	1.743934	2.886834	0.866143	-0.001850	-0.496651	-0.055950
36075		13.399792	4.903215	4.237373	0.864171	0.016496	-0.499907	-0.055033
36076		17.949778	6.374870	4.462360	0.862216	0.031604	-0.502420	-0.056210
36077		19.868838	5.771127	2.836583	0.860923	0.043874	-0.503387	-0.059058
36078		16.500564	4.853977	2.625679	0.860309	0.055725	-0.502922	-0.061911
36079		10.703891	4.044987	3.542121	0.859591	0.066471	-0.502573	-0.064069
36080		8.767056	3.553413	3.333194	0.858477	0.076141	-0.502807	-0.066373
36081		6.346217	3.456414	2.535395	0.857692	0.085600	-0.502393	-0.068102
36082		3.441752	3.838551	2.377244	0.857212	0.094371	-0.501428	-0.069659
36083		0.796076	3.690848	2.286184	0.857190	0.101474	-0.499858	-0.071209
36084		-1.224697	2.211638	1.892439	0.857536	0.106826	-0.497874	-0.073086
36085		-1.872379	0.637581	-0.397644	0.857573	0.111427	-0.496534	-0.074879
36086		1.081783	0.929268	0.310656	0.856616	0.119005	-0.496328	-0.075535
36087		5.441870	3.754242	1.800926	0.855355	0.128511	-0.496069	-0.075954
36088		8.879354	6.368577	3.005171	0.854269	0.138810	-0.495083	-0.076482
36089		12.886880	9.155096	5.853915	0.853703	0.147634	-0.493224	-0.078263
36090		16.728620	8.742937	5.907981	0.854163	0.152364	-0.490360	-0.082086
36091		17.838113	6.659821	3.779462	0.854939	0.156247	-0.487116	-0.085934
36092		16.848268	5.765037	3.777976	0.855412	0.162823	-0.483547	-0.089109
36093		12.721217	5.367297	4.416079	0.855454	0.172160	-0.479927	-0.090710
36094		9.846864	6.795242	4.626855	0.854494	0.183647	-0.477349	-0.090840
36095		7.930855	9.071250	4.560735	0.853520	0.194803	-0.474772	-0.090260
36096		5.622445	10.132173	4.701417	0.853075	0.203956	-0.471734	-0.090183
36097		3.712899	9.510303	4.328489	0.852955	0.210211	-0.469044	-0.090974
36098		2.816343	7.425310	3.681025	0.853143	0.214415	-0.466640	-0.091766
36099		1.725908	5.947535	3.067100	0.853638	0.217823	-0.464181	-0.091598
36100		1.359354	5.174390	2.168339	0.854102	0.220626	-0.462136	-0.090903
36101		1.623478	5.149613	0.554798	0.854544	0.222211	-0.460588	-0.090745
36102		4.888351	6.921080	3.804716	0.855123	0.224672	-0.458266	-0.090996
36103		8.352271	9.445648	5.524234	0.856380	0.226017	-0.454936	-0.092531
36104		11.561318	11.023139	6.313460	0.858013	0.225662	-0.451595	-0.094617
36105		15.272895	9.400028	6.262846	0.859805	0.221952	-0.449308	-0.097955
36106		16.396053	5.720331	4.454462	0.861800	0.216806	-0.447228	-0.101403
36107		14.546862	4.504213	4.528646	0.863124	0.215263	-0.445146	-0.102589
36108		10.718485	6.193479	6.564795	0.864059	0.216477	-0.442841	-0.102137
36109		8.104273	7.184399	7.193257	0.864859	0.217202	-0.440977	-0.101889
36110		6.002314	6.556336	6.577857	0.865969	0.217319	-0.438759	-0.101788
36111		4.830539	6.390134	6.603247	0.867267	0.217280	-0.436244	-0.101635
36112		4.775807	5.889010	6.508588	0.868517	0.216721	-0.434069	-0.101467
36113		4.845889	5.073781	5.557557	0.869582	0.215802	-0.432473	-0.101111
36114		4.318046	4.458397	5.137320	0.870510	0.214756	-0.431299	-0.100363
36115		4.136939	4.265475	4.140629	0.871267	0.213040	-0.430787	-0.099655
36116		5.197894	4.424267	4.541501	0.872017	0.211032	-0.430452	-0.098812
36117		6.924213	5.156650	5.390712	0.872885	0.208231	-0.430117	-0.098546
36118		8.525346	5.257169	5.708868	0.873955	0.204702	-0.429605	-0.098684
36119		9.929239	5.132451	5.931925	0.874987	0.200519	-0.429291	-0.099491
36120		10.686515	4.658703	5.534839	0.876070	0.196035	-0.428882	-0.100663
36121		10.005992	3.908449	5.615484	0.877201	0.191974	-0.428107	-0.101928
36122		8.743168	3.349962	6.030652	0.878284	0.188946	-0.426981	-0.102973
36123		7.955231	2.962460	6.257842	0.879262	0.187065	-0.425585	-0.103836
36124		7.312156	2.641667	6.191195	0.880071	0.186529	-0.424040	-0.104275
36125		6.930396	2.776386	5.871523	0.880564	0.187260	-0.422686	-0.104298
36126		7.057984	3.201119	5.643204	0.880800	0.188807	-0.421596	-0.103925
36127		6.713015	3.688633	5.177922	0.880951	0.190561	-0.420653	-0.103262
36128		5.472369	3.834788	4.286716	0.881167	0.191795	-0.419826	-0.102493
36129		4.664892	3.890544	4.061710	0.881381	0.192624	-0.419236	-0.101510
36130		5.099002	4.484699	4.445527	0.881606	0.193082	-0.418819	-0.100406
36131		6.907494	5.489410	5.261230	0.881851	0.193310	-0.418407	-0.099525
36132		8.827319	6.324154	5.826687	0.882429	0.192593	-0.417594	-0.099212
36133		9.102492	6.041320	5.641365	0.883346	0.190671	-0.416490	-0.099401
36134		9.503881	5.753266	5.217746	0.884355	0.188178	-0.415387	-0.099795
36135		9.642464	5.818768	5.468350	0.885511	0.185452	-0.414018	-0.100336
36136		9.159830	5.529033	5.828401	0.886850	0.182601	-0.412266	-0.100945
36137		8.604846	4.745895	5.779351	0.888184	0.180107	-0.410344	-0.101528
36138		7.698464	4.391364	5.258081	0.889317	0.178670	-0.408488	-0.101633
36139		7.072688	4.747432	5.508062	0.890144	0.178332	-0.406928	-0.101250
36140		6.915330	5.269427	5.691588	0.890855	0.178192	-0.405551	-0.100762
36141		6.695004	5.179527	5.284470	0.891583	0.177645	-0.404277	-0.100411
36142		6.266619	4.809381	4.696595	0.892333	0.176728	-0.403136	-0.099957
36143		6.218110	4.613422	4.599710	0.892972	0.175745	-0.402277	-0.099435
36144		6.922883	5.023689	4.883403	0.893558	0.174939	-0.401485	-0.098788
36145		7.775375	5.774729	5.320659	0.894290	0.173717	-0.400481	-0.098398
36146		7.915048	5.939854	5.461258	0.895391	0.171185	-0.399120	-0.098356
36147		7.853467	5.420594	5.342229	0.896790	0.167306	-0.397546	-0.098657
36148		7.752395	4.931221	5.224439	0.898399	0.162576	-0.395823	-0.098853
36149		7.497912	4.399416	5.078845	0.900092	0.157348	-0.394070	-0.098917
36150		7.015901	4.033757	5.028752	0.901817	0.151983	-0.392325	-0.098533
36151		6.541613	3.707573	5.038662	0.903470	0.146480	-0.390777	-0.097873
36152		6.038046	3.447455	5.006456	0.905072	0.140967	-0.389352	-0.096845
36153		5.604413	3.400396	5.001189	0.906545	0.135570	-0.388125	-0.095684
36154		5.165219	3.357249	4.876745	0.907946	0.130032	-0.387063	-0.094380
36155		4.736351	3.106641	5.041539	0.909276	0.124086	-0.386202	-0.093104
36156		4.103854	2.284762	4.663585	0.910698	0.117067	-0.385345	-0.091842
36157		3.541610	0.859056	4.256186	0.911873	0.110127	-0.384956	-0.090377
36158		5.280690	0.420811	4.308252	0.912411	0.105124	-0.385558	-0.088315
36159		8.430715	2.224168	5.129613	0.912532	0.102798	-0.386453	-0.085866
36160		10.424629	4.478300	7.194364	0.913087	0.100565	-0.386095	-0.084206
36161		10.188223	4.560698	7.787414	0.914423	0.096311	-0.384007	-0.084225
36162		9.194465	3.477578	7.512634	0.916227	0.090760	-0.380878	-0.084982
36163		8.414143	2.354055	7.002905	0.918124	0.084960	-0.377432	-0.085876
36164		7.179541	1.793524	6.359414	0.919946	0.079656	-0.374033	-0.086336
36165		5.562706	1.687109	6.036242	0.921430	0.075209	-0.371261	-0.086465
36166		4.585499	1.622408	5.944832	0.922594	0.071477	-0.369183	-0.086109
36167		4.201513	1.989628	6.043484	0.923471	0.068509	-0.367745	-0.085276
36168		3.920816	2.163000	5.983229	0.924309	0.065296	-0.366500	-0.084059
36169		3.605560	1.574915	5.915248	0.925158	0.061098	-0.365380	-0.082743
36170		3.278210	0.758641	5.634215	0.926091	0.055979	-0.364182	-0.081194
36171		2.550245	0.050023	4.905888	0.927083	0.050263	-0.362871	-0.079468
36172		1.785548	-0.183557	4.416241	0.927805	0.045339	-0.362208	-0.076992
36173		3.828048	0.173967	4.765266	0.927967	0.042204	-0.362786	-0.074048
36174		6.684427	1.597404	5.864620	0.927993	0.040716	-0.363589	-0.070527
36175		8.524726	3.199351	6.924445	0.928402	0.038500	-0.363318	-0.067725
36176		8.206518	3.703852	7.076312	0.929429	0.034373	-0.361440	-0.065886
36177		6.799372	3.260638	6.966193	0.930774	0.028122	-0.358651	-0.065104
36178		5.482597	1.505624	6.813335	0.932193	0.020345	-0.355544	-0.064741
36179		3.976688	-1.211501	6.473802	0.933455	0.012006	-0.352621	-0.064630
36180		2.910186	-3.874749	6.115334	0.934362	0.004706	-0.350481	-0.064104
36181		2.914340	-4.523904	6.562831	0.934809	-0.000090	-0.349497	-0.063120
36182		3.601097	-4.429096	7.362418	0.934938	-0.003003	-0.349339	-0.062006
36183		4.400463	-4.401779	7.760704	0.934927	-0.004739	-0.349538	-0.060927
36184		4.603199	-4.181787	7.630837	0.934881	-0.005588	-0.349892	-0.059516
36185		5.000501	-4.020161	7.306445	0.934682	-0.005307	-0.350761	-0.057510
36186		5.984734	-3.520161	7.235690	0.934307	-0.003639	-0.352225	-0.054722
36187		7.514933	-2.568864	8.052563	0.933735	-0.001057	-0.354242	-0.051473
36188		9.313014	-1.632251	8.858365	0.933149	0.001334	-0.356212	-0.048405
36189		10.301697	-1.682802	8.987494	0.932629	0.002967	-0.357924	-0.045659
36190		10.964448	-1.674746	9.183594	0.932121	0.004324	-0.359560	-0.042997
36191		10.662832	-1.122180	9.447301	0.931830	0.005047	-0.360611	-0.040351
36192		10.230976	-1.241553	9.483576	0.931393	0.004542	-0.361951	-0.038456
36193		10.754587	-3.082933	9.013666	0.930814	0.003530	-0.363565	-0.037327
36194		10.668654	-3.363185	8.762029	0.930205	0.003662	-0.365252	-0.035996
36195		8.233743	-3.147368	8.317476	0.929537	0.004050	-0.367101	-0.034359
36196		7.986340	-4.065993	7.428082	0.928018	0.006042	-0.370945	-0.033841
36197		10.040661	-5.268002	6.683442	0.925957	0.012647	-0.375864	-0.034202
36198		9.008491	-1.215140	7.783245	0.923747	0.020696	-0.380806	-0.035358
36199		7.323002	-0.122240	6.839789	0.921086	0.028507	-0.386567	-0.036800
36200		6.727023	0.424022	6.763725	0.918041	0.034744	-0.393108	-0.038216
36201		5.844413	0.491161	6.111067	0.914669	0.040022	-0.400273	-0.039504
36202		5.266620	0.139231	5.771046	0.910868	0.044639	-0.408235	-0.040884
36203		4.665044	-0.006556	5.901227	0.906691	0.048790	-0.416839	-0.042140
36204		3.157143	-0.003877	5.943267	0.902166	0.052339	-0.425976	-0.043612
36205		1.803302	0.162237	5.924966	0.897231	0.055049	-0.435763	-0.045357
36206		0.051411	0.300286	6.446171	0.891801	0.056466	-0.446360	-0.047588
36207		-0.558220	-0.445011	6.757103	0.885982	0.057124	-0.457441	-0.050208
36208		-1.969845	-0.363703	7.214074	0.879839	0.057409	-0.468784	-0.053195
36209		-3.575790	0.334525	7.943127	0.873413	0.057549	-0.480299	-0.056132
36210		-4.312144	1.172167	8.735147	0.866740	0.057366	-0.491879	-0.059379
36211		-4.420578	1.686684	9.204602	0.860145	0.057261	-0.502981	-0.062310
36212		-4.224218	2.693067	8.922496	0.853608	0.057351	-0.513698	-0.064648
36213		-3.500716	3.395983	8.482033	0.847055	0.057672	-0.524194	-0.066268
36214		-0.954976	3.536970	8.217799	0.840696	0.058688	-0.534121	-0.067087
36215		1.180375	4.912093	7.638993	0.834890	0.060703	-0.542962	-0.066830
36216		2.859794	6.587801	7.453673	0.829989	0.062849	-0.550249	-0.066293
36217		4.245651	7.244872	6.056679	0.826174	0.064075	-0.555862	-0.065942
36218		5.970905	6.124900	3.545478	0.823053	0.063615	-0.560553	-0.065699
36219		6.706646	4.219410	1.882013	0.820059	0.061830	-0.565245	-0.064644
36220		6.634678	2.735066	-0.445124	0.816661	0.059653	-0.570642	-0.062241
36221		4.719971	3.725834	-1.868114	0.812247	0.058401	-0.577426	-0.058501
36222		3.895006	5.517392	-1.080896	0.806692	0.057354	-0.585609	-0.054958
36223		5.507961	5.640387	-0.946255	0.801192	0.056104	-0.593495	-0.052042
36224		8.343460	6.251923	-0.510077	0.796453	0.054862	-0.600176	-0.049411
36225		10.487592	6.336363	0.285965	0.793141	0.052639	-0.604901	-0.047453
36226		10.148032	6.156223	0.244188	0.791478	0.048886	-0.607499	-0.046015
36227		8.517603	5.410429	-0.294422	0.790787	0.043747	-0.608872	-0.044919
36228		7.666798	4.189980	-0.708731	0.790443	0.037822	-0.609800	-0.043741
36229		7.678814	2.803365	-0.876298	0.790047	0.031812	-0.610764	-0.042204
36230		8.814134	1.506797	-0.891517	0.789542	0.026438	-0.611825	-0.039929
36231		9.792254	1.393428	-0.423021	0.789118	0.022150	-0.612747	-0.036663
36232		10.528862	2.558542	0.280706	0.789041	0.018312	-0.613184	-0.032931
36233		10.493185	3.457115	0.672501	0.789652	0.013822	-0.612676	-0.029763
36234		10.180039	3.439189	0.671505	0.790803	0.008317	-0.611402	-0.027380
36235		9.563222	2.406589	0.455462	0.792392	0.001866	-0.609469	-0.025661
36236		9.263313	1.295620	0.324046	0.794001	-0.004716	-0.607433	-0.023765
36237		10.697149	0.862033	0.347773	0.795400	-0.011281	-0.605592	-0.021662
36238		11.996659	1.259275	0.953760	0.797054	-0.018053	-0.603332	-0.019243
36239		11.900994	0.761128	1.509344	0.799150	-0.026126	-0.600296	-0.017921
36240		11.516436	-1.046211	1.345034	0.801325	-0.035009	-0.596943	-0.017676
36241		11.779303	-2.421520	1.656380	0.803461	-0.044264	-0.593435	-0.018071
36242		11.783305	-3.317561	1.783787	0.805744	-0.053671	-0.589534	-0.018580
36243		11.929640	-4.113628	1.772414	0.807944	-0.063201	-0.585536	-0.019494
36244		12.625840	-4.641705	1.781425	0.810047	-0.072530	-0.581505	-0.020392
36245		13.078862	-4.823434	2.025101	0.812385	-0.081502	-0.577013	-0.021060
36246		12.689807	-4.863134	2.164671	0.814929	-0.090338	-0.572078	-0.021362
36247		12.301282	-4.943130	2.492243	0.817401	-0.099226	-0.567052	-0.021486
36248		12.306049	-4.946090	2.699946	0.819594	-0.108233	-0.562220	-0.021452
36249		12.703825	-5.219475	3.130229	0.821535	-0.117665	-0.557465	-0.021633
36250		12.754453	-5.937213	3.345917	0.823303	-0.127223	-0.552730	-0.021831
36251		13.246223	-6.643638	3.801308	0.824714	-0.136324	-0.548433	-0.022022
36252		13.995183	-7.051996	4.331337	0.826000	-0.144542	-0.544378	-0.022018
36253		14.627377	-7.180312	4.777453	0.827141	-0.151808	-0.540643	-0.022268
36254		15.336919	-7.560801	5.023001	0.828163	-0.157852	-0.537318	-0.022764
36255		15.783826	-7.281240	5.072482	0.829391	-0.162485	-0.534009	-0.023339
36256		15.493986	-7.006931	4.953589	0.830928	-0.165438	-0.530676	-0.023910
36257		14.390400	-6.799316	4.864755	0.832709	-0.166503	-0.527520	-0.024404
36258		13.276170	-6.444264	4.836164	0.834487	-0.165680	-0.524950	-0.024675
36259		12.524901	-5.760863	4.670592	0.836168	-0.163081	-0.523088	-0.024633
36260		12.027759	-4.700615	4.683819	0.837711	-0.159181	-0.521830	-0.024406
36261		11.297295	-3.618122	4.683109	0.839040	-0.154850	-0.521011	-0.024118
36262		10.559573	-2.760801	4.541128	0.840035	-0.150750	-0.520615	-0.023988
36263		9.942061	-2.198332	4.309968	0.840670	-0.147313	-0.520574	-0.024003
36264		9.256126	-2.133853	4.091441	0.840999	-0.144611	-0.520789	-0.024244
36265		8.402318	-2.518274	4.076798	0.841014	-0.142628	-0.521288	-0.024704
36266		7.768061	-2.973723	3.741940	0.840822	-0.140861	-0.522053	-0.025243
36267		7.260682	-2.901178	3.573705	0.840480	-0.138906	-0.523107	-0.025626
36268		6.858318	-2.843450	3.914427	0.839934	-0.137076	-0.524438	-0.026206
36269		6.634389	-4.259400	4.464444	0.839055	-0.136318	-0.525966	-0.027629
36270		6.566150	-6.050928	4.053982	0.837973	-0.135474	-0.527813	-0.029357
36271		6.599718	-6.815808	3.791058	0.836928	-0.133051	-0.530019	-0.030485
36272		6.536714	-6.196213	3.807541	0.835975	-0.128223	-0.532704	-0.030511
36273		6.489559	-4.694516	3.919956	0.834972	-0.121434	-0.535918	-0.029456
36274		6.504363	-3.093482	3.887098	0.833741	-0.113707	-0.539607	-0.027756
36275		6.519849	-1.899847	4.897638	0.832547	-0.105834	-0.543140	-0.025762
36276		5.585429	-0.985601	4.673602	0.831582	-0.099104	-0.545931	-0.024671
36277		5.581404	-1.339792	4.895926	0.830569	-0.093162	-0.548531	-0.024273
36278		6.416256	-1.710961	5.230714	0.829611	-0.087403	-0.550920	-0.024371
36279		7.926806	-1.747821	5.503476	0.828961	-0.081558	-0.552773	-0.024776
36280		8.789120	-1.543339	5.443461	0.828557	-0.076009	-0.554133	-0.025566
36281		9.529705	-1.967773	5.243998	0.828034	-0.071282	-0.555491	-0.026633
36282		10.466373	-2.892558	4.602837	0.827313	-0.066690	-0.557086	-0.027584
36283		10.700547	-3.141717	4.276155	0.826637	-0.061240	-0.558717	-0.027493
36284		10.120273	-2.502954	4.201569	0.825996	-0.054794	-0.560375	-0.026622
36285		9.652707	-1.834899	4.506038	0.825267	-0.048002	-0.562112	-0.025700
36286		9.192540	-1.888620	4.431441	0.824543	-0.041528	-0.563695	-0.025544
36287		8.774326	-1.785422	4.002795	0.823937	-0.034743	-0.565029	-0.025744
36288		8.580395	-1.479791	3.776220	0.823310	-0.027836	-0.566284	-0.026625
36289		8.598585	-1.396098	3.327723	0.822708	-0.020895	-0.567389	-0.028022
36290		8.567596	-1.219316	2.975903	0.822158	-0.013752	-0.568312	-0.029804
36291		8.451330	-1.241698	3.012480	0.821608	-0.006552	-0.569124	-0.031864
36292		8.501335	-1.754917	2.832883	0.821002	0.000672	-0.569889	-0.034385
36293		8.601952	-1.743059	2.331227	0.820479	0.008887	-0.570443	-0.036465
36294		8.418800	-1.098880	2.250263	0.819960	0.018074	-0.570855	-0.038266
36295		8.234100	-0.657772	2.527899	0.819480	0.027698	-0.571037	-0.040032
